,0,1,C,A,T,H,CA,C_map
1q16A01,-2.4804428,4.58812,4,10,1200,10,4.10,Few Sec. Str.
1h6fA00,-3.2513978,4.0707107,2,60,40,820,2.60,Mainly Beta
1go4H00,1.8718768,-12.697725,6,10,250,90,6.10,Special
3nbiA01,4.7204533,0.16539949,1,10,8,1020,1.10,Mainly Alpha
3rfzB04,-2.984781,5.237119,2,60,40,2610,2.60,Mainly Beta
1musA03,2.368853,-0.16875668,1,10,740,10,1.10,Mainly Alpha
4ps6A00,-0.47270486,3.8065505,3,40,1420,10,3.40,Alpha Beta
5g38A00,-4.4969974,3.8513455,2,40,160,30,2.40,Mainly Beta
1zeeA01,5.6095514,-0.43215743,1,20,58,600,1.20,Mainly Alpha
4w8pA02,7.3058205,-2.4919512,1,20,120,230,1.20,Mainly Alpha
3r6oA01,1.651473,1.6587251,2,30,30,980,2.30,Mainly Beta
5jrcA00,7.3161373,-3.3953595,1,20,58,2140,1.20,Mainly Alpha
2z3qD01,-3.1895065,3.617555,2,20,28,230,2.20,Mainly Beta
2lg1A01,4.8963733,2.9739654,1,10,287,2510,1.10,Mainly Alpha
2x49A04,0.064457804,3.2696884,3,40,50,12790,3.40,Alpha Beta
2aefA03,-1.8049314,5.1487784,3,30,70,1450,3.30,Alpha Beta
4gipA00,-4.1316586,-1.6612331,6,10,10,110,6.10,Special
2cfmA01,5.4918423,1.6355807,1,10,3260,10,1.10,Mainly Alpha
3mogA03,-0.76374626,3.749328,3,30,750,190,3.30,Alpha Beta
1w94A00,0.572182,5.511451,3,40,50,10480,3.40,Alpha Beta
1lshA03,-5.6474314,2.4346282,2,20,50,20,2.20,Mainly Beta
2rh2A00,-3.6531224,5.8913827,2,30,30,60,2.30,Mainly Beta
1ztdA00,5.9159636,-0.22891466,1,10,1520,20,1.10,Mainly Alpha
3tvyA02,-0.11836922,4.416237,3,30,70,1830,3.30,Alpha Beta
3tutA02,-0.5132869,3.4836202,3,30,360,20,3.30,Alpha Beta
1eg3A02,4.0310063,1.5468379,6,10,140,70,6.10,Special
2w02B06,5.96813,-0.9253909,1,10,340,60,1.10,Mainly Alpha
4r1qB01,1.989081,2.4306128,3,40,50,10940,3.40,Alpha Beta
4lxqB00,-0.7694877,4.508115,3,40,50,12230,3.40,Alpha Beta
2l92A01,-0.6740832,4.670433,4,10,430,30,4.10,Few Sec. Str.
3nb2A04,5.037084,0.86335707,1,10,4140,10,1.10,Mainly Alpha
3g5oA02,1.8360574,-0.59669805,1,10,1220,170,1.10,Mainly Alpha
3pviA00,2.714491,3.5483902,3,40,210,10,3.40,Alpha Beta
5b1aG00,0.7950682,3.0853157,4,10,95,10,4.10,Few Sec. Str.
1wwyA00,-3.6881733,4.9043317,2,60,120,470,2.60,Mainly Beta
3foaB01,1.606725,3.3679724,3,40,50,11780,3.40,Alpha Beta
4g1iB01,1.1921293,4.385806,3,30,70,1780,3.30,Alpha Beta
3b0xA01,5.907381,0.30551863,1,10,150,110,1.10,Mainly Alpha
1r5sA01,-0.08309061,3.206901,1,20,5,1130,1.20,Mainly Alpha
4a3pA01,1.1870453,2.7366695,3,30,2230,10,3.30,Alpha Beta
2ovsA00,-4.4851384,5.9977794,2,40,128,380,2.40,Mainly Beta
2ciuA00,-3.0039418,4.0499554,3,10,450,320,3.10,Alpha Beta
1k0hA00,-3.7979748,4.329841,2,40,10,180,2.40,Mainly Beta
1r6vA01,-4.030256,4.929345,2,60,40,1800,2.60,Mainly Beta
3zucA00,-3.716471,4.1471725,2,60,40,710,2.60,Mainly Beta
4hj1A01,-4.0257454,4.59155,2,60,98,50,2.60,Mainly Beta
4beuA02,1.042757,5.399957,3,20,20,10,3.20,Alpha Beta
3da7E00,-1.3789709,5.2110596,3,40,20,20,3.40,Alpha Beta
3fxhA00,5.20989,-0.14771625,1,20,120,600,1.20,Mainly Alpha
3qwuA03,5.4913297,-0.5171965,3,30,70,2160,3.30,Alpha Beta
1qhlA00,1.506453,3.3702054,3,40,1140,10,3.40,Alpha Beta
3bsoA02,-0.75738776,2.6603174,6,10,250,3230,6.10,Special
5aysC00,0.39271715,4.1193457,3,10,450,250,3.10,Alpha Beta
2jl6101,-5.0902047,0.31391165,2,20,150,30,2.20,Mainly Beta
1qd5A00,-4.298891,4.4162693,2,40,230,10,2.40,Mainly Beta
2khkA00,1.5422916,-9.524936,6,10,250,1580,6.10,Special
2in5A00,-4.9098873,4.5283875,2,40,360,10,2.40,Mainly Beta
1oi2A02,0.26201332,4.4958115,3,30,1180,20,3.30,Alpha Beta
1ig0A01,2.4763565,2.266845,3,40,50,10240,3.40,Alpha Beta
4bhqA00,-1.2213392,4.0474453,3,30,70,2830,3.30,Alpha Beta
1ynjJ01,4.5617146,1.8076495,1,10,1790,20,1.10,Mainly Alpha
1e8rA00,-1.6488699,5.563294,2,30,32,30,2.30,Mainly Beta
3aa0B02,5.4647503,-3.9084415,3,90,1150,210,3.90,Alpha Beta
2oezB02,5.0043025,-0.25334486,1,10,3900,10,1.10,Mainly Alpha
3u12A00,-3.9684343,4.9384136,2,30,29,180,2.30,Mainly Beta
3fybB00,4.116951,1.4277943,1,10,3340,10,1.10,Mainly Alpha
4fe9A01,-3.7053947,4.1486483,2,60,40,3640,2.60,Mainly Beta
2y0tA00,5.66804,-1.0017486,1,10,8,500,1.10,Mainly Alpha
3pieC05,-3.54658,4.700598,2,170,260,40,2.170,Mainly Beta
3ikoC02,5.0749125,1.7594751,1,10,3450,20,1.10,Mainly Alpha
4lo6B03,-4.6249533,4.567173,2,60,120,1090,2.60,Mainly Beta
3t2cA02,0.97713786,2.0515497,6,10,250,1180,6.10,Special
2xi5A00,5.283975,-0.44930366,3,40,91,60,3.40,Alpha Beta
5dmhB02,1.3100007,4.6716375,3,40,980,20,3.40,Alpha Beta
2ovjA00,4.855044,0.7583888,1,10,555,10,1.10,Mainly Alpha
3dzmB00,-5.387002,3.928336,2,40,160,70,2.40,Mainly Beta
2ylbC00,-3.577002,6.1045003,2,30,30,100,2.30,Mainly Beta
2fftA01,-0.8087908,3.211699,6,10,250,930,6.10,Special
2ra9A02,-2.7218363,5.8336334,2,30,270,10,2.30,Mainly Beta
4gpkB01,5.90977,-0.1330997,1,25,40,1000,1.25,Mainly Alpha
4e18B00,1.3804746,-8.31389,6,10,250,2510,6.10,Special
3mzkB03,6.614209,2.0755768,1,20,58,940,1.20,Mainly Alpha
2kq5A00,6.516909,1.8625779,6,10,140,500,6.10,Special
1c0wC03,1.7526921,3.720237,6,10,140,1920,6.10,Special
3w3wA02,-0.7588914,4.820321,6,10,140,1700,6.10,Special
5tshE01,-1.8790736,5.070646,3,30,450,90,3.30,Alpha Beta
4i66A00,1.0864723,3.3771572,3,40,50,12140,3.40,Alpha Beta
2rrlA01,-1.2069886,2.3660915,3,30,750,140,3.30,Alpha Beta
2fji102,6.1406417,-0.86635906,1,10,357,70,1.10,Mainly Alpha
1wteB01,5.5764055,-1.5185709,1,10,3250,10,1.10,Mainly Alpha
6b6uB01,1.363953,5.1267405,3,40,1380,20,3.40,Alpha Beta
4ei0A01,-4.4127903,4.196671,2,60,40,3550,2.60,Mainly Beta
5eehA02,5.2209096,2.4323409,1,10,287,1350,1.10,Mainly Alpha
1hf2A01,0.22402367,4.376793,3,30,750,50,3.30,Alpha Beta
1y0nA00,0.7250316,3.553397,1,10,10,610,1.10,Mainly Alpha
3zfiA00,4.257826,1.6807326,1,10,890,40,1.10,Mainly Alpha
3p02A02,-3.649373,3.8627439,2,40,128,440,2.40,Mainly Beta
4bk7A00,0.24357247,2.6135774,3,30,530,20,3.30,Alpha Beta
3bg5B02,4.1725655,2.4401562,6,10,140,310,6.10,Special
3mwbA04,2.9075346,-3.435859,6,10,250,500,6.10,Special
5fqdB03,3.7704542,1.2055548,1,20,58,1480,1.20,Mainly Alpha
4o8sA01,-1.0192362,4.756686,3,10,450,620,3.10,Alpha Beta
3c9uA01,1.1765225,2.9964252,3,30,1330,10,3.30,Alpha Beta
3e0zB00,2.2117875,3.0168364,1,20,58,1400,1.20,Mainly Alpha
3aa0A01,2.078553,2.021549,3,30,1140,60,3.30,Alpha Beta
3nctB00,3.6553164,2.6130054,3,40,50,11880,3.40,Alpha Beta
1urjA03,4.957794,1.5839785,1,10,150,560,1.10,Mainly Alpha
3r1fE02,2.1060574,-4.6355724,6,10,250,2310,6.10,Special
3nohA00,0.6869719,4.366008,3,40,190,210,3.40,Alpha Beta
5f2kB01,5.422296,0.35106832,1,10,1200,270,1.10,Mainly Alpha
3bnjA01,3.030104,2.7722757,1,10,1130,10,1.10,Mainly Alpha
1y2mA03,7.1123304,-3.2406003,1,10,274,20,1.10,Mainly Alpha
3kd4A01,-4.7027984,3.9287076,2,60,40,3140,2.60,Mainly Beta
2pbyB02,4.280887,1.6703191,1,10,1500,10,1.10,Mainly Alpha
3owrB00,-4.270329,4.0749874,2,60,40,4120,2.60,Mainly Beta
3tixA02,3.9841886,-4.0539265,6,10,140,1690,6.10,Special
4a5uB00,4.79692,0.8632027,1,10,287,10,1.10,Mainly Alpha
2e1mB02,-0.08026535,0.93565404,1,10,10,1790,1.10,Mainly Alpha
1z9iA01,4.3785925,0.82698315,4,10,1140,10,4.10,Few Sec. Str.
2dbyA03,6.3815513,-1.6378932,1,10,150,300,1.10,Mainly Alpha
2kkeA00,0.49132285,1.3822391,1,10,1220,60,1.10,Mainly Alpha
1pzrA00,2.1352115,-3.5036533,6,10,40,10,6.10,Special
4gl6A02,3.2403133,2.30926,3,10,310,80,3.10,Alpha Beta
5nsaA00,-2.861542,5.441667,2,170,130,30,2.170,Mainly Beta
2z5bA00,0.5936466,2.9006586,3,30,230,100,3.30,Alpha Beta
1jmuB03,4.752372,0.2314685,1,10,2050,10,1.10,Mainly Alpha
2yo2A02,1.298543,-5.1567836,6,10,250,2030,6.10,Special
2odrD03,0.2710799,4.345856,6,10,250,3340,6.10,Special
1zldA00,-4.236515,4.379093,2,60,40,1920,2.60,Mainly Beta
6f7bA01,-2.5001044,2.8866289,6,10,130,20,6.10,Special
4bt9A01,2.7387602,-5.3732243,6,10,140,1460,6.10,Special
2p09A00,-0.41637537,4.7478104,3,10,450,210,3.10,Alpha Beta
3hgfB00,0.36898226,-4.5800037,6,10,250,560,6.10,Special
4apxB01,-3.7103913,4.101992,2,60,40,3430,2.60,Mainly Beta
3qwlA03,5.0717163,0.91223025,1,10,472,80,1.10,Mainly Alpha
2jjqA03,-2.6220417,5.0796347,2,40,50,1070,2.40,Mainly Beta
1l1lA03,1.0365679,3.3099167,3,90,1390,10,3.90,Alpha Beta
4a17C02,1.180154,-7.359944,6,10,250,1240,6.10,Special
6gy5A00,-3.2198503,5.430251,2,120,10,80,2.120,Mainly Beta
3wttB00,0.42205217,3.712529,2,40,250,10,2.40,Mainly Beta
4fcaA01,-5.176375,5.638215,2,60,120,1250,2.60,Mainly Beta
2eplX01,0.086040586,4.449682,3,30,160,230,3.30,Alpha Beta
1orjD00,6.7789097,-3.3099473,1,20,120,340,1.20,Mainly Alpha
4j1vA00,6.1420293,-1.3784547,1,20,140,30,1.20,Mainly Alpha
4aybA09,3.007824,3.5797553,6,20,50,80,6.20,Special
1oaoD05,2.5755818,3.2282853,3,40,1470,10,3.40,Alpha Beta
2efeA01,3.4146175,-2.2273393,1,10,246,120,1.10,Mainly Alpha
6c6zA02,-3.8983653,3.5599086,2,20,210,30,2.20,Mainly Beta
2xusA00,2.0181,-12.018002,1,20,5,1500,1.20,Mainly Alpha
2wq4A01,-4.4767995,4.424868,2,60,120,760,2.60,Mainly Beta
6itaA00,-2.9349375,5.029526,2,60,120,920,2.60,Mainly Beta
1bpoA02,5.796159,1.9281876,1,25,40,30,1.25,Mainly Alpha
2dwkA00,4.2624946,0.89832807,1,20,58,900,1.20,Mainly Alpha
3ziwA01,-4.378059,3.8427935,2,170,15,20,2.170,Mainly Beta
3qksA02,3.0410283,-6.4554133,6,10,250,70,6.10,Special
3iylW03,0.5915172,3.547419,3,40,50,10760,3.40,Alpha Beta
3urgA01,3.916508,1.5345874,6,10,140,400,6.10,Special
1v5iB00,-0.3475192,4.0630836,3,30,70,80,3.30,Alpha Beta
4jc0A02,0.85625374,3.5326226,3,30,750,210,3.30,Alpha Beta
2zyrA02,-4.4919066,5.0007067,2,60,40,2190,2.60,Mainly Beta
2m1sA01,0.4527602,4.797587,3,30,160,310,3.30,Alpha Beta
2e3hA00,-0.84694225,5.08805,2,30,30,190,2.30,Mainly Beta
4g6dB02,3.270662,-6.4041724,6,10,140,1800,6.10,Special
2w1jA00,-0.5391722,3.9144359,2,40,260,10,2.40,Mainly Beta
1ls1A01,5.9221945,-0.3025868,1,20,120,140,1.20,Mainly Alpha
1hj0A00,1.9226335,-6.770946,1,20,5,520,1.20,Mainly Alpha
1vclA03,0.26992118,4.105593,3,30,1750,10,3.30,Alpha Beta
5d1pA01,-1.5046803,4.8658605,3,10,450,740,3.10,Alpha Beta
2q6kA01,1.0498275,4.9578533,3,40,50,10790,3.40,Alpha Beta
4j4hA01,1.7552651,2.7031841,3,40,50,12150,3.40,Alpha Beta
3o5aA01,-2.1708918,4.870038,3,30,200,210,3.30,Alpha Beta
4ckbA01,-3.259417,4.865077,3,30,470,140,3.30,Alpha Beta
3duzA02,-3.9026527,3.4283454,2,40,50,710,2.40,Mainly Beta
3zy7A00,-4.261759,4.0620513,2,60,40,1230,2.60,Mainly Beta
5nqzB01,-4.1389375,3.716015,2,60,40,1980,2.60,Mainly Beta
4dmgA02,2.0312731,3.0402663,3,30,750,80,3.30,Alpha Beta
3fjuB00,2.476641,5.066255,3,30,40,170,3.30,Alpha Beta
1qksA02,-2.9807937,5.371159,2,140,10,20,2.140,Mainly Beta
4ifdK02,0.63938266,-2.0757456,6,10,250,2660,6.10,Special
1l8dA00,3.821553,-8.863636,1,10,287,510,1.10,Mainly Alpha
1xfiA02,5.9684744,-0.25179476,1,20,1700,10,1.20,Mainly Alpha
3vkgB03,7.4619994,-2.425991,1,20,58,1120,1.20,Mainly Alpha
4jbdA02,0.060085226,3.8490222,3,10,310,10,3.10,Alpha Beta
4p3aA00,5.8224773,-0.34533182,1,20,91,20,1.20,Mainly Alpha
1jb3A00,-3.0502005,5.0819125,2,40,50,120,2.40,Mainly Beta
6fgcA02,-1.9660448,5.068721,3,90,105,10,3.90,Alpha Beta
5hayA02,5.766408,1.1794105,1,25,40,440,1.25,Mainly Alpha
3pmrA00,3.8971229,-7.938164,1,20,120,770,1.20,Mainly Alpha
4g1qB01,-0.8795186,3.584021,3,10,10,10,3.10,Alpha Beta
2w2gA02,0.7796941,4.829168,3,40,220,20,3.40,Alpha Beta
3r2vA02,-2.1201465,4.995634,3,30,30,90,3.30,Alpha Beta
1kvdB00,-2.3845484,4.453768,3,30,44,10,3.30,Alpha Beta
1a1xA00,-3.861963,4.622804,2,40,15,10,2.40,Mainly Beta
2v9kA03,-2.8399484,5.399592,3,30,70,2510,3.30,Alpha Beta
1r0rI00,-2.630064,5.5034533,3,30,60,30,3.30,Alpha Beta
2yi9A01,3.1667223,1.1894234,3,90,1730,10,3.90,Alpha Beta
4uybA02,-5.8771334,4.686396,2,60,120,680,2.60,Mainly Beta
1ynfA00,1.3000648,3.0688913,3,75,10,20,3.75,Alpha Beta
3gs9A01,-3.7628787,5.362462,6,20,110,10,6.20,Special
1x0tA02,-2.6186914,4.7801437,6,20,50,20,6.20,Special
2c1iA01,-1.3459282,4.1816287,3,30,565,50,3.30,Alpha Beta
3k6qA02,4.562403,1.364894,3,30,160,620,3.30,Alpha Beta
3s0xA02,-0.270538,4.547036,6,10,250,3240,6.10,Special
2mpnA00,4.6531167,-1.858303,6,10,140,1340,6.10,Special
3rq9A00,4.4118476,-3.9912267,1,10,287,2500,1.10,Mainly Alpha
4hkrA00,7.0106406,-4.4373355,1,20,140,140,1.20,Mainly Alpha
3t4lA02,0.07024203,4.036759,3,30,450,350,3.30,Alpha Beta
2covG00,-3.3802865,4.8966837,2,60,40,2450,2.60,Mainly Beta
4wpyA01,0.59515476,2.3967285,3,30,160,240,3.30,Alpha Beta
3pvzA02,1.3935637,4.3435454,3,90,25,40,3.90,Alpha Beta
2wujA00,1.9237299,-7.4719973,6,10,250,660,6.10,Special
2q2kA00,-2.6910777,0.013310098,6,10,180,20,6.10,Special
2gsvB00,5.7526097,-0.33446932,6,10,140,40,6.10,Special
4fzlA01,6.658488,1.3009003,1,10,150,790,1.10,Mainly Alpha
1yd0A00,1.2053235,3.7691557,3,40,1440,10,3.40,Alpha Beta
1rzhH01,-0.41823342,-2.126651,4,10,540,10,4.10,Few Sec. Str.
1no4B00,1.9199364,-11.905067,1,20,5,400,1.20,Mainly Alpha
3cp7A03,1.5900083,3.2053103,6,10,250,400,6.10,Special
5b66Z00,4.660224,-4.142872,1,10,287,740,1.10,Mainly Alpha
1twcA01,5.954397,-0.9598478,4,10,860,120,4.10,Few Sec. Str.
3vdpA04,0.57566416,3.4852073,6,10,250,240,6.10,Special
4wjwA00,0.91730946,-2.4145007,6,20,120,50,6.20,Special
1f0lB02,5.9268265,-0.683684,1,10,490,40,1.10,Mainly Alpha
1orsC00,7.4673586,-3.1398475,1,20,120,350,1.20,Mainly Alpha
2hsiA01,-3.4633584,5.3352494,2,60,40,1590,2.60,Mainly Beta
5tipA02,-2.7514014,4.5927143,2,70,9,20,2.70,Mainly Beta
4oq8A00,-4.5971427,4.088392,2,60,120,220,2.60,Mainly Beta
2h88C01,1.0022832,1.319784,1,20,5,540,1.20,Mainly Alpha
2dpfA00,-2.9430063,6.563487,2,90,10,10,2.90,Mainly Beta
2kr6A01,4.82561,1.9080164,1,10,472,100,1.10,Mainly Alpha
3zzoA00,1.6097721,5.140166,3,30,70,2800,3.30,Alpha Beta
2mhdA00,-2.9523761,5.335897,2,40,128,370,2.40,Mainly Beta
2aplA01,7.2795415,-2.5192516,1,10,8,330,1.10,Mainly Alpha
1yueA03,-0.18678617,4.3939695,3,30,2320,40,3.30,Alpha Beta
4cfrQ00,1.2111655,-2.517044,6,10,250,2420,6.10,Special
2yskA00,6.1484504,1.139585,1,10,490,110,1.10,Mainly Alpha
3i57A01,-3.9941814,3.790246,3,10,20,470,3.10,Alpha Beta
3te8A00,3.6643603,1.7020669,3,30,450,300,3.30,Alpha Beta
3rl5A00,0.7302258,4.030203,3,60,21,10,3.60,Alpha Beta
3htkC01,4.4798903,-3.4277139,1,20,120,1010,1.20,Mainly Alpha
1jbiA00,-2.9245212,5.2205963,2,170,130,20,2.170,Mainly Beta
1hufA00,4.4853206,1.1255319,3,30,1570,10,3.30,Alpha Beta
4wbyA02,5.459194,1.3366213,1,10,3090,10,1.10,Mainly Alpha
1vbkA02,-0.48021498,3.5566802,3,30,2300,10,3.30,Alpha Beta
3fylA00,4.0570264,3.3721955,3,30,50,10,3.30,Alpha Beta
2oizA01,-3.130122,5.6882796,2,130,10,10,2.130,Mainly Beta
1jeyA04,-1.4757333,0.14786671,1,10,1600,10,1.10,Mainly Alpha
3seoB02,4.46748,2.4692113,1,10,720,170,1.10,Mainly Alpha
3kujA01,6.0870123,1.3199202,1,10,1900,10,1.10,Mainly Alpha
3drxB03,-4.1508327,1.9396782,3,30,70,2000,3.30,Alpha Beta
3v96A01,-0.27056304,4.025428,3,90,370,10,3.90,Alpha Beta
1kjqB03,-0.2641078,3.7948487,3,30,470,20,3.30,Alpha Beta
1kq6A00,0.887594,2.4098418,3,30,1520,10,3.30,Alpha Beta
3ju4A01,-1.1444273,4.6436896,3,30,750,60,3.30,Alpha Beta
2pieA01,-3.196631,5.2485404,2,60,200,20,2.60,Mainly Beta
3isyA00,-5.3027415,3.738605,2,60,40,2360,2.60,Mainly Beta
3egnA01,0.56644696,1.2111232,6,10,250,610,6.10,Special
4bfoA00,-4.307574,5.4965496,2,60,40,2440,2.60,Mainly Beta
4gv5A00,-0.3254651,5.1219993,2,20,20,10,2.20,Mainly Beta
4phzG00,6.3823195,-2.6673613,1,20,1050,50,1.20,Mainly Alpha
3d4eA01,-3.8519468,4.366623,3,30,1450,10,3.30,Alpha Beta
4g0aA01,3.5188043,1.6337551,3,90,1400,10,3.90,Alpha Beta
4j32B00,5.0327597,0.37554207,1,20,120,1620,1.20,Mainly Alpha
2prvB00,2.2153986,2.5547597,3,40,1580,10,3.40,Alpha Beta
4unuA00,-2.4305067,5.02853,2,60,40,10,2.60,Mainly Beta
1o75A02,-3.962224,3.509939,2,30,30,470,2.30,Mainly Beta
3sgfH02,4.0276875,1.3546392,6,10,250,2350,6.10,Special
6myiB00,-4.9682713,4.758984,2,60,270,50,2.60,Mainly Beta
2zpaA04,4.9794335,1.3342793,1,20,120,890,1.20,Mainly Alpha
1ylmA00,5.4974694,-0.8029625,1,20,120,580,1.20,Mainly Alpha
3g74C00,-3.6682441,4.9181213,2,60,480,10,2.60,Mainly Beta
3deeA01,4.7485194,0.7120902,1,10,150,690,1.10,Mainly Alpha
4u8uM02,-1.4520892,4.9020176,2,40,128,620,2.40,Mainly Beta
2qa1A02,-4.3801622,5.174884,3,30,70,2450,3.30,Alpha Beta
3cwzB02,0.570054,1.7124891,6,10,250,800,6.10,Special
1aooA00,-0.30627912,4.629174,4,10,650,10,4.10,Few Sec. Str.
1b3qA01,3.437795,-6.382178,1,10,287,560,1.10,Mainly Alpha
2vobB03,0.90317863,3.9985368,3,30,1490,330,3.30,Alpha Beta
4lqeA00,-2.8185556,4.2506213,3,40,1350,140,3.40,Alpha Beta
2liyA00,-2.7341652,3.2805955,2,20,25,390,2.20,Mainly Beta
2g0iA00,0.5936101,2.3901281,3,30,70,1490,3.30,Alpha Beta
3nkzA00,3.4012954,-4.9857516,1,20,58,380,1.20,Mainly Alpha
3ssoA01,4.089239,0.6199629,3,30,1050,30,3.30,Alpha Beta
3cx5I00,1.8899968,-3.9765372,1,20,5,260,1.20,Mainly Alpha
3pstA01,3.8367324,2.0360913,3,10,20,870,3.10,Alpha Beta
2gnxA01,4.8216114,-0.77880543,1,10,3450,30,1.10,Mainly Alpha
2azeC00,-3.0858312,2.2266777,6,10,250,530,6.10,Special
2k7vB01,-1.3853573,4.4078584,6,20,100,10,6.20,Special
1n62C02,4.2819605,0.7533067,3,30,390,50,3.30,Alpha Beta
2uvbC04,3.423477,-5.9671845,6,10,140,1390,6.10,Special
3dteA02,5.1269293,2.3973124,1,10,10,1030,1.10,Mainly Alpha
2yqzA02,3.798671,1.1448512,1,10,8,900,1.10,Mainly Alpha
3mfdA02,-3.1266205,3.497792,2,30,140,30,2.30,Mainly Beta
4ph8A00,-4.7309527,3.8358212,2,60,40,2910,2.60,Mainly Beta
1ci4A00,4.6785617,2.4619145,1,10,150,40,1.10,Mainly Alpha
5enqC02,0.78247786,2.5171294,3,30,70,1320,3.30,Alpha Beta
2kmuA00,4.049807,-3.158171,1,10,10,1460,1.10,Mainly Alpha
1h5wB02,0.47666472,3.5225396,2,40,500,10,2.40,Mainly Beta
2zejA01,-0.41132545,3.5418444,3,30,70,1390,3.30,Alpha Beta
2ptrB03,3.8829448,1.6061172,1,10,40,30,1.10,Mainly Alpha
5z42A00,0.09165616,4.6509714,3,30,1540,20,3.30,Alpha Beta
3dd7C00,4.9383197,0.3370887,1,20,120,1870,1.20,Mainly Alpha
1sauA02,5.3913093,2.7742221,1,10,10,370,1.10,Mainly Alpha
6ibeA02,4.7795978,0.34636095,1,20,80,10,1.20,Mainly Alpha
3u61A01,3.4589217,2.2922988,6,10,250,1260,6.10,Special
1miuA04,2.3891175,-6.8172684,6,10,70,10,6.10,Special
3ie4A00,-4.0615416,4.1991873,2,60,40,2140,2.60,Mainly Beta
3nekA02,0.17179973,4.0825033,3,30,70,1360,3.30,Alpha Beta
4k51B00,5.1310687,0.33016944,1,25,40,860,1.25,Mainly Alpha
5z0fA00,3.3654213,2.6408927,1,10,1280,10,1.10,Mainly Alpha
2wtpA00,-4.7204013,5.4469914,2,60,40,2280,2.60,Mainly Beta
2fcwB02,3.545657,4.404687,4,10,400,10,4.10,Few Sec. Str.
3c9aA02,-4.5109205,4.5876775,2,20,20,150,2.20,Mainly Beta
5xogM00,-2.747336,5.146891,2,20,25,190,2.20,Mainly Beta
2lzrA00,2.7619543,-0.6684919,1,20,5,3310,1.20,Mainly Alpha
3lt7C00,1.7800779,-12.24553,1,20,5,2280,1.20,Mainly Alpha
3hq1B02,2.74407,2.2242727,1,10,287,1400,1.10,Mainly Alpha
3nswA00,-3.5052528,5.114858,2,40,50,780,2.40,Mainly Beta
3rx9A00,-0.48865813,4.9639783,2,60,40,4150,2.60,Mainly Beta
2qq4I00,5.7381134,1.0820495,3,90,1010,10,3.90,Alpha Beta
1dquA02,3.2858036,2.0816243,1,10,10,850,1.10,Mainly Alpha
3cwcB01,0.8752469,3.8713849,3,40,50,10350,3.40,Alpha Beta
4oi3A00,-1.1626166,4.1259327,3,30,70,3090,3.30,Alpha Beta
2rqmA01,2.9806802,1.3953193,6,10,250,640,6.10,Special
1n6zA00,-1.6662271,3.8844972,3,10,20,250,3.10,Alpha Beta
2zqkC00,4.1324425,-2.8333917,4,10,820,10,4.10,Few Sec. Str.
1kptA00,0.5489961,4.5107727,3,30,430,10,3.30,Alpha Beta
3axjA01,5.74275,-2.11036,1,20,58,190,1.20,Mainly Alpha
3kmlA00,4.6054716,-0.4682019,1,20,140,190,1.20,Mainly Alpha
4pk9A00,3.3214927,1.4006686,3,40,1090,10,3.40,Alpha Beta
1yg9A01,-3.910659,4.7342114,2,60,40,1960,2.60,Mainly Beta
5hqhA00,-4.304661,2.99853,2,170,120,30,2.170,Mainly Beta
2ebeA00,-1.4273345,4.0508795,3,30,70,2290,3.30,Alpha Beta
4u8uM01,1.6903557,-9.66402,6,10,250,1520,6.10,Special
3ol4B01,2.0285935,0.27509007,6,10,140,2080,6.10,Special
3k7dA01,5.7017794,0.1798094,1,20,120,1510,1.20,Mainly Alpha
2jn4A00,-3.4117353,5.6604676,2,40,50,240,2.40,Mainly Beta
2zzeA03,-3.682428,5.8469057,2,40,30,130,2.40,Mainly Beta
1zhxA02,2.7824087,1.7996014,1,10,287,2720,1.10,Mainly Alpha
1m56D00,1.7506957,-9.807892,1,20,5,160,1.20,Mainly Alpha
1z6tA03,4.9706726,2.142513,1,10,8,430,1.10,Mainly Alpha
1vykA00,7.803044,-2.3314333,1,20,120,290,1.20,Mainly Alpha
5a2qw00,1.9271698,-7.6046906,6,10,250,1270,6.10,Special
1w5rA02,-3.6635249,4.66657,2,40,128,150,2.40,Mainly Beta
1n62A02,3.8854928,1.692321,1,10,150,120,1.10,Mainly Alpha
3ig9B00,-1.0706712,4.561922,3,90,930,20,3.90,Alpha Beta
4uhvA01,-5.0425196,4.319858,2,30,110,50,2.30,Mainly Beta
4ks9A01,6.226764,-0.69702744,1,20,140,90,1.20,Mainly Alpha
3r5dA01,1.3859348,3.7966886,3,30,70,2010,3.30,Alpha Beta
3kq5A01,3.9831917,1.0463693,1,10,3210,40,1.10,Mainly Alpha
3g0tA02,4.898958,1.6055648,6,10,120,10,6.10,Special
2xu3A00,-0.16722262,4.3787513,3,90,70,10,3.90,Alpha Beta
4ke2A00,2.115019,-12.299206,6,10,140,1860,6.10,Special
3smtA02,4.7532067,-0.13297161,3,90,1420,10,3.90,Alpha Beta
5m33B00,3.8121545,1.596963,1,10,1450,10,1.10,Mainly Alpha
2kkmA01,4.5292964,-0.093513384,1,20,1440,170,1.20,Mainly Alpha
3bbbC00,4.0022626,2.4284616,3,30,70,141,3.30,Alpha Beta
4bkxA01,4.823467,-0.26120976,4,10,1240,50,4.10,Few Sec. Str.
3f2bA07,4.818852,2.797103,6,10,140,1510,6.10,Special
1us0A00,0.67929846,4.4158516,3,20,20,100,3.20,Alpha Beta
